nickname,total_turns,first_five_turns_points,max_points_turn,min_points_turn,max_min_difference,winner,lexicon,initial_time_seconds,rating_mode,game_duration_seconds,time left minutes
BethMix,14,121,74,-39,113,0,NWL20,1200,RATED,447.8763511,12.535394148333333
ninjasloth,14,174,75,0,75,0,CSW21,1200,CASUAL,296.952394,15.050793433333332
LeChamp21,11,138,44,20,24,0,CSW21,840,RATED,841.9967401,-0.03327900166666685
STEEBot,12,192,72,14,58,0,NWL20,720,RATED,184.3640499,8.927265834999998
brainfriar,17,102,63,6,57,1,CSW21,1200,RATED,170.5076971,17.158205048333333
Vixie13,14,50,77,2,75,0,CSW21,1200,RATED,504.277992,11.595366799999999
HastyBot,12,169,80,13,67,0,ECWL,900,CASUAL,190.7859721,11.820233798333334
shaila,11,152,73,10,63,0,CSW21,900,RATED,303.5494149,9.940843085000001
HastyBot,14,215,90,4,86,0,NWL20,2700,RATED,674.174371,33.763760483333336
BetterBot,15,76,64,2,62,0,NWL20,1200,RATED,1158.64879,0.689186833333334
MrsSwimmer,15,86,73,9,64,0,NWL20,1200,RATED,161.64581299999998,17.305903116666666
Ibrahim28,18,58,104,-48,152,0,CSW21,1200,CASUAL,223.6954219,16.27174296833333
bubbat,13,83,90,2,88,1,NWL20,720,RATED,350.3819191,6.160301348333333
Matt_86,15,128,66,8,58,1,CSW21,3600,RATED,352.8437998,54.119270003333334
Sharo,15,75,82,0,82,1,NWL20,1200,RATED,904.634712,4.922754799999999
HastyBot,11,274,84,16,68,0,CSW21,1440,RATED,215.7991829,20.403346951666666
HastyBot,15,68,74,2,72,0,ECWL,900,CASUAL,156.9256711,12.384572148333332
BetterBot,22,0,65,0,65,0,CSW21,900,CASUAL,524.2835851,6.2619402483333335
HastyBot,10,380,149,11,138,0,NWL20,1200,RATED,333.2096829,14.446505285
Aarush,16,112,58,-54,112,0,CSW21,1200,CASUAL,538.4438187999998,11.025936353333337
HashamHadi,12,203,79,8,71,1,CSW21,840,CASUAL,344.622529,8.256291183333333
STEEBot,13,96,84,4,80,0,CSW21,1200,RATED,451.26525,12.478912500000002
STEEBot,15,120,71,2,69,0,NWL20,1200,RATED,354.131542,14.097807633333332
STEEBot,12,118,78,10,68,0,CSW21,1200,RATED,506.9453461,11.550910898333333
BetterBot,16,62,74,5,69,1,NWL20,1200,CASUAL,495.31937,11.744677166666667
plusplus,14,125,66,9,57,1,CSW21,1200,CASUAL,818.3296878,6.361171870000001
HastyBot,13,173,78,0,78,0,NWL20,900,RATED,703.5103889,3.2748268516666674
ChsrQat,15,84,89,0,89,1,CSW21,900,RATED,411.4755361,8.142074398333333
HastyBot,13,168,101,6,95,0,CSW21,1200,RATED,469.1731732,12.180447113333333
BB-8,17,135,67,3,64,1,ECWL,900,CASUAL,348.426378,9.1928937
HastyBot,13,106,86,9,77,1,ECWL,2400,RATED,207.6316631,36.53947228166667
Yuki86,18,38,23,4,19,0,CSW21,900,CASUAL,683.3652091,3.610579848333333
Inandoutworker,16,70,52,0,52,0,CSW21,3600,CASUAL,3186.915329,6.884744516666668
strataji,15,164,88,0,88,0,ECWL,2400,RATED,164.0768001,37.265386665
atay8,11,198,87,-10,97,0,CSW21,1200,RATED,1267.4268880000004,-1.1237814666666737
GrubbTime,15,48,78,-10,88,0,CSW21,180,RATED,238.2582109,-0.9709701816666666
STEEBot,13,260,140,4,136,0,CSW21,1200,RATED,1056.267809,2.3955365166666676
HastyBot,16,72,78,0,78,0,ECWL,900,CASUAL,299.7045939,10.004923435
STEEBot,13,170,84,2,82,0,CSW21,900,CASUAL,286.5021040000001,10.22496493333333
shreyas3,17,81,101,-42,143,0,CSW21,600,RATED,605.0279429,-0.08379904833333285
BetterBot,13,126,72,11,61,0,CSW21,780,RATED,681.8669388,1.6355510200000007
HastyBot,11,188,80,18,62,0,CSW21,60,CASUAL,57.5038259,0.04160290166666662
BetterBot,13,140,86,8,78,0,CSW21,300,RATED,182.9077301,1.9515378316666665
jaundiced,19,103,73,-22,95,1,NWL20,1140,RATED,625.0414581,8.582642365
HastyBot,13,175,75,14,61,1,CSW21,3600,RATED,455.42594789999987,52.409567535
hannahbanana,14,87,82,0,82,0,NWL20,720,RATED,138.087487,9.698541883333332
HastyBot,14,142,106,2,104,0,CSW21,600,RATED,327.624903,4.53958495
HastyBot,14,121,76,11,65,0,CSW21,900,CASUAL,429.492856,7.841785733333333
HastyBot,13,178,79,0,79,0,CSW21,1200,RATED,386.8947639,13.551753934999999
HastyBot,11,246,92,12,80,0,CSW21,1200,CASUAL,272.544311,15.457594816666667
HastyBot,12,255,86,0,86,0,CSW21,2400,RATED,1109.546822,21.507552966666665
mesnamik,13,82,45,6,39,0,CSW21,1200,RATED,503.1675248,11.613874586666666
hannahbanana,11,70,60,-33,93,0,NWL20,720,RATED,129.65681,9.839053166666668
joelimus,12,249,100,12,88,1,CSW21,300,RATED,299.9591379,0.0006810350000004443
hannahbanana,15,110,80,5,75,1,NWL20,720,RATED,244.840023,7.91933295
pandorable,16,64,36,6,30,0,CSW21,300,RATED,87.39706421,3.543382263166667
Munyama,12,77,74,6,68,0,CSW21,1200,RATED,618.4436052,9.69260658
Kakapo,11,174,78,0,78,0,NWL20,900,RATED,148.7477241,12.520871265
Eloquent,17,79,73,4,69,0,CSW21,1200,CASUAL,417.896728,13.035054533333334
HastyBot,13,113,106,10,96,0,CSW21,1200,RATED,412.0223491,13.132960848333335
BetterBot,13,96,113,6,107,1,CSW21,360,RATED,198.3540509,2.694099151666667
BetterBot,12,202,83,20,63,0,NWL20,1200,RATED,1137.431867,1.0428022166666664
STEEBot,11,168,76,12,64,1,CSW21,1200,RATED,891.603976,5.139933733333334
STEEBot,11,210,83,20,63,0,CSW21,60,RATED,120.7845201,-1.013075335
whatnoloan,10,232,95,24,71,1,NWL20,780,RATED,554.931879,3.75113535
HastyBot,13,179,102,16,86,0,CSW21,1200,RATED,1015.49296,3.0751173333333326
HastyBot,13,228,84,14,70,0,NWL20,1200,RATED,581.0356669,10.316072218333334
Euploidy,11,171,70,21,49,0,CSW21,1500,RATED,757.071768,12.382137199999999
Bliz,13,112,42,0,42,0,CSW21,1200,RATED,528.2735299999998,11.19544116666667
BetterBot,16,73,44,0,44,1,CSW21,780,RATED,389.4136989,6.5097716850000005
WELCOME,14,123,78,6,72,1,CSW21,1320,RATED,720.328265,9.994528916666667
davidavid,15,71,66,4,62,1,CSW21,900,RATED,444.2112591,7.596479015
davidavid,13,182,72,12,60,1,CSW21,900,RATED,520.1000558999998,6.331665735000003
STEEBot,14,220,80,10,70,0,CSW21,1200,RATED,280.125922,15.331234633333334
pandorable,15,48,77,6,71,1,CSW21,300,RATED,117.4696808,3.0421719866666668
velocat,13,216,101,13,88,1,NWL20,1200,RATED,673.6065528,8.77322412
AmnaNoor,13,123,65,8,57,0,CSW21,900,RATED,390.0568631,8.499052281666668
Numbat,12,158,54,11,43,0,CSW21,1200,RATED,274.2151501,15.429747498333333
SirLee,15,79,80,4,76,1,CSW21,1800,RATED,1494.894412,5.085093133333332
HastyBot,11,192,80,14,66,0,NWL20,180,RATED,241.3956971,-1.0232616183333334
Goldenlamb,11,235,81,18,63,1,CSW21,1200,RATED,297.1308799,15.047818668333331
HastyBot,12,289,107,8,99,0,CSW21,1320,RATED,491.8208599,13.802985668333333
BetterBot,17,93,84,5,79,0,CSW21,1200,RATED,256.9855099,15.716908168333333
STEEBot,14,100,46,12,34,1,CSW21,900,RATED,214.7370629,11.421048951666668
STEEBot,14,137,80,16,64,0,CSW21,900,RATED,381.1157541,8.648070765
STEEBot,14,123,81,10,71,0,CSW21,1800,RATED,994.5235691,13.424607181666666
HastyBot,15,112,68,2,66,0,ECWL,900,CASUAL,208.2255571,11.529574048333332
Vinesh,17,39,74,-25,99,0,CSW21,1200,RATED,1263.723933,-1.0620655499999998
UcheVictor,13,66,38,0,38,0,CSW21,1200,CASUAL,261.7955091,15.636741515
BetterBot,17,49,75,0,75,1,CSW21,600,RATED,616.9996308999998,-0.2833271816666638
Sarbani,12,77,36,-10,46,0,CSW21,480,RATED,541.8149631,-1.030249385
BetterBot,15,63,71,6,65,0,NWL20,300,RATED,305.360127,-0.08933544999999962
kar2008,14,195,122,0,122,0,NWL20,1200,RATED,863.4290940999998,5.609515098333336
HastyBot,14,270,79,16,63,0,CSW21,1200,RATED,373.806016,13.769899733333334
HastyBot,13,164,71,2,69,1,CSW21,1200,RATED,1098.228141,1.6961976499999991
BetterBot,14,116,78,12,66,0,NWL20,1800,RATED,861.7462652,15.637562246666667
HastyBot,14,126,149,4,145,0,ECWL,900,CASUAL,138.5014839,12.691641935
STEEBot,17,95,62,0,62,0,NWL20,720,CASUAL,171.05152009999995,9.149141331666668
HastyBot,15,117,88,8,80,0,ECWL,900,CASUAL,197.272686,11.7121219
Abdulmumin,12,135,86,2,84,1,CSW21,1200,RATED,258.751596,15.687473399999998
HastyBot,13,246,95,10,85,0,CSW21,1200,RATED,123.684402,17.938593299999997
BetterBot,14,96,74,3,71,1,CSW21,1200,CASUAL,445.5291879,12.574513535
HastyBot,15,71,80,0,80,0,CSW21,1200,RATED,1227.542909,-0.4590484833333335
friesbasil,11,280,113,11,102,0,CSW21,1200,RATED,248.013747,15.86643755
peter3000,13,114,68,4,64,0,CSW21,1200,RATED,445.5238171,12.574603048333334
Olympicnaija,15,209,80,-33,113,0,CSW21,1200,RATED,383.546627,13.607556216666667
BetterBot,14,103,35,9,26,1,CSW21,1200,RATED,735.5323951,7.741126748333333
Fwesha,12,84,83,-10,93,0,CSW21,1200,RATED,1263.070001,-1.0511666833333342
thams,12,164,80,10,70,1,CSW21,900,RATED,164.014468,12.266425533333335
gerald0506,13,168,88,-46,134,0,CSW21,900,RATED,629.7893531000002,4.503510781666663
talulah,15,80,84,0,84,0,NWL20,1200,CASUAL,178.4152629,17.026412285
SMD08C,13,106,77,0,77,1,NWL20,900,RATED,753.2680217999998,2.445532970000003
BB-8,12,145,64,14,50,0,ECWL,900,CASUAL,149.818258,12.503029033333332
CobaltBlue,18,50,46,0,46,1,NWL20,1200,CASUAL,1187.419581,0.2096736499999982
HastyBot,17,89,84,0,84,1,ECWL,900,CASUAL,187.5916519,11.873472468333334
Rlowengrub,14,18,81,-16,97,0,NWL20,1200,CASUAL,160.199733,17.33000445
BB-8,14,69,83,8,75,0,ECWL,900,CASUAL,168.523644,12.1912726
Qi,12,190,70,10,60,0,CSW21,1200,RATED,573.227875,10.446202083333333
WELCOME,13,133,72,0,72,0,CSW21,1320,RATED,846.8268929,7.886218451666667
BetterBot,16,74,63,6,57,0,CSW21,1200,RATED,959.1226568,4.014622386666668
STEEBot,14,98,77,10,67,1,NWL20,1200,RATED,310.7019441,14.821634265
MagiKrap,14,132,58,0,58,0,CSW21,3600,RATED,901.790947,44.97015088333333
BetterBot,17,97,76,0,76,0,CSW21,1200,RATED,464.203979,12.263267016666667
OTNB,18,64,51,-22,73,0,CSW21,1200,RATED,94.83133411,18.419477764833335
BetterBot,19,12,93,0,93,0,CSW21,1200,RATED,185.0433249,16.915944585
STEEBot,14,137,90,10,80,0,NWL20,1200,RATED,473.977283,12.100378616666667
STEEBot,15,130,67,4,63,0,CSW21,900,RATED,748.509001,2.524849983333333
BetterBot,17,76,67,2,65,0,CSW21,300,RATED,155.057909,2.4157015166666667
STEEBot,13,65,69,6,63,1,CSW21,1200,RATED,425.5050979,12.908248368333334
barikayak,12,111,77,14,63,1,NWL20,1500,CASUAL,781.642519,11.972624683333333
BB-8,13,116,38,8,30,0,ECWL,900,CASUAL,180.702724,11.988287933333334
STEEBot,13,132,74,0,74,0,NWL20,1500,RATED,908.0558739,9.865735435
HastyBot,13,121,83,0,83,0,ECWL,900,CASUAL,237.8189671,11.036350548333333
MarieDee,11,229,104,15,89,1,CSW21,1200,RATED,640.7209849,9.321316918333334
djMikSlay,14,123,94,2,92,1,CSW21,3600,RATED,758.8859239,47.351901268333336
STEEBot,11,222,79,20,59,0,CSW21,1200,RATED,579.7558541,10.337402431666668
Trayz,12,122,41,10,31,0,CSW21,1440,CASUAL,770.1560459,11.164065901666667
SirLee,11,192,52,17,35,0,CSW21,1800,RATED,1331.477122,7.8087146333333335
friesbasil,11,242,77,10,67,0,CSW21,1200,RATED,261.6617339,15.638971101666668
BetterBot,18,46,51,0,51,0,NWL20,1200,RATED,705.7672428999998,8.237212618333336
HastyBot,14,138,90,2,88,0,NWL20,1200,RATED,182.9124122,16.951459796666665
HastyBot,11,209,78,27,51,0,CSW21,1200,RATED,207.819536,16.53634106666667
TT9000,14,156,72,0,72,1,NWL20,900,CASUAL,509.613982,6.506433633333333
wanderer15,14,112,80,-30,110,0,CSW21,60,RATED,77.65028596,-0.29417143266666673
STEEBot,12,135,74,12,62,1,NWL20,1200,RATED,241.1531382,15.98078103
BB-8,14,143,84,6,78,1,ECWL,900,CASUAL,221.9890621,11.300182298333334
STEEBot,14,115,80,6,74,0,NWL20,720,RATED,140.7175632,9.65470728
blitztkr,13,115,104,4,100,0,CSW21,900,RATED,555.0683241,5.7488612649999995
Scrabble_Enjoyer27,21,62,39,-26,65,0,CSW21,1500,RATED,1119.182744,6.346954266666668
STEEBot,14,60,107,0,107,0,NWL20,1200,CASUAL,119.7489982,18.004183363333333
HastyBot,14,116,74,4,70,0,ECWL,900,CASUAL,277.033108,10.382781533333333
BetterBot,15,62,67,6,61,0,CSW21,900,RATED,479.6509891,7.005816848333334
Numbat,11,181,83,21,62,1,CSW21,1200,RATED,234.6715012,16.088808313333335
talulah,11,150,76,8,68,0,NWL20,1200,CASUAL,195.10810590000003,16.748198235
Eloquent,14,74,66,6,60,0,CSW21,1200,CASUAL,351.734134,14.137764433333333
ooo999999,12,105,77,0,77,0,NWL20,3600,CASUAL,1237.759458,39.3706757
HastyBot,13,100,92,8,84,0,NWL20,420,RATED,408.754354,0.1874274333333337
Pauleta76,14,125,92,2,90,1,CSW21,900,RATED,493.9517832,6.7674702799999995
HastyBot,14,144,114,10,104,0,CSW21,1200,RATED,400.632647,13.322789216666667
Numbat,12,180,86,6,80,1,CSW21,1200,RATED,209.6818919,16.50530180166667
Indominus,12,92,82,8,74,1,CSW21,1200,RATED,787.18503,6.880249500000001
HastyBot,10,203,82,26,56,0,CSW21,1200,RATED,281.443145,15.309280916666667
BetterBot,13,265,74,0,74,0,CSW21,600,CASUAL,315.1911092,4.746814846666666
STEEBot,14,148,69,6,63,1,CSW21,1440,CASUAL,750.1159592,11.498067346666666
STEEBot,15,82,72,0,72,0,NWL20,900,RATED,940.9950891,-0.6832514849999995
Goldenlamb,16,106,67,2,65,0,CSW21,1200,RATED,411.9733789,13.133777018333335
rcg,15,65,82,-10,92,1,NWL20,300,CASUAL,306.1691082,-0.1028184699999997
Xerxes,14,102,64,7,57,0,CSW21,900,RATED,607.2272892000002,4.8795451799999965
gregthaopenny,13,135,77,10,67,1,NWL20,1500,RATED,1318.76018,3.0206636666666666
Tingming,17,59,75,-65,140,0,CSW21,1200,RATED,1262.222427,-1.0370404499999988
Wildgarlic,13,228,94,0,94,1,NWL20,3600,CASUAL,585.3029752,50.24495041333333
HastyBot,12,120,85,4,81,0,NWL20,1020,RATED,595.0002789,7.083328685
Naqib123,10,98,68,0,68,0,CSW21,1200,CASUAL,342.7335970000001,14.287773383333331
talulah,13,172,70,9,61,1,NWL20,1200,CASUAL,173.02179099999995,17.116303483333336
hannahbanana,11,161,83,-62,145,0,NWL20,720,RATED,104.8879459,10.251867568333333
LeChamp21,14,121,39,6,33,0,CSW21,840,RATED,524.3538480000002,5.260769199999997
STEEBot,15,161,84,12,72,0,CSW21,900,RATED,689.4941139,3.508431435
TrentonTron,11,188,86,9,77,1,NWL20,3600,RATED,605.6029927999998,49.90661678666667
BetterBot,13,155,72,8,64,0,CSW21,1800,RATED,632.9081409,19.451530984999998
HastyBot,12,164,93,10,83,0,CSW21,900,RATED,964.3362641,-1.0722710683333332
MYJTehx,16,73,50,0,50,0,CSW21,1200,CASUAL,388.3574162,13.527376396666666
BetterBot,14,142,73,6,67,0,CSW21,1200,RATED,492.911341,11.784810983333333
BB-8,14,89,74,4,70,0,ECWL,900,CASUAL,237.080837,11.048652716666668
HastyBot,11,153,90,11,79,1,CSW21,1200,RATED,483.7081132,11.938198113333332
STEEBot,13,163,98,10,88,0,CSW21,1800,RATED,744.2583499,17.595694168333335
HastyBot,14,90,38,8,30,1,ECWL,900,CASUAL,148.9923091,12.516794848333332
HastyBot,13,214,74,0,74,0,CSW21,900,RATED,878.98615,0.3502308333333341
DoubleJay,17,112,78,-28,106,1,NWL20,900,RATED,289.15985510000013,10.180669081666663
YoWaviee,12,288,86,11,75,0,CSW21,900,CASUAL,287.7367182,10.204388029999999
YLT,14,171,82,0,82,0,CSW21,3600,CASUAL,531.160646,51.14732256666666
BB-8,14,110,74,4,70,1,ECWL,900,CASUAL,255.6759021,10.738734964999999
STEEBot,15,124,77,8,69,0,CSW21,600,CASUAL,307.6225369,4.872957718333334
HastyBot,11,105,101,5,96,0,CSW21,600,RATED,257.9074509,5.701542485
hulkbuster,22,73,42,-27,69,0,CSW21,1200,RATED,342.204371,14.296593816666666
BetterBot,14,90,59,4,55,1,CSW21,900,RATED,331.808583,9.46985695
Pondyaa,14,82,106,6,100,1,CSW21,1200,RATED,547.2279530000002,10.879534116666663
BetterBot,14,86,75,11,64,0,CSW21,1200,CASUAL,497.10193110000006,11.714967815
BetterBot,14,87,67,10,57,1,CSW21,300,RATED,190.4909461,1.8251508983333333
STEEBot,14,97,36,4,32,1,NWL20,1200,RATED,373.7667251,13.770554581666666
Sharo,14,148,77,7,70,0,NWL20,1200,RATED,887.8174759999998,5.2030420666666695
NimuthuWitharana,12,162,73,11,62,1,CSW21,900,RATED,471.221993,7.146300116666667
HastyBot,13,190,88,13,75,1,NWL20,1200,CASUAL,436.365139,12.727247683333333
BetterBot,15,80,73,4,69,0,CSW21,1200,RATED,306.550518,14.8908247
STEEBot,14,153,90,0,90,0,CSW21,3600,CASUAL,1209.937466,39.83437556666666
madatom,15,147,75,8,67,1,CSW21,1320,RATED,664.2572749,10.929045418333335
Possibilites,12,92,82,12,70,0,CSW21,1200,RATED,386.8708131,13.552153115
Eloquent,14,78,74,5,69,0,CSW21,1200,CASUAL,552.522074,10.791298766666667
Angel1234,14,143,77,5,72,0,CSW21,3600,RATED,925.463443,44.57560928333333
richardlauder,16,59,77,5,72,1,NWL20,3600,RATED,1369.673139,37.17211435
STEEBot,13,114,61,13,48,1,NWL20,1200,RATED,737.1102531,7.714829115
thams,12,206,92,13,79,1,CSW21,1200,RATED,281.9768491000001,15.300385848333331
STEEBot,12,235,91,14,77,0,CSW21,1800,RATED,688.0186281,18.533022865
BetterBot,16,101,60,8,52,0,CSW21,900,RATED,393.4407079,8.442654868333333
HastyBot,13,187,74,0,74,0,CSW21,600,RATED,437.857101,2.70238165
busker221,15,145,86,-33,119,1,CSW21,300,RATED,297.157819,0.04736968333333304
BetterBot,12,116,64,12,52,1,CSW21,1320,RATED,702.562217,10.290629716666666
HastyBot,11,195,79,21,58,1,CSW21,1200,RATED,184.0648999,16.932251668333333
Alleshfemi,11,214,79,0,79,0,CSW21,1260,RATED,461.706105,13.30489825
Mimix,15,107,87,4,83,1,CSW21,1200,RATED,232.5011382,16.12498103
BetterBot,14,128,92,6,86,1,CSW21,1200,CASUAL,301.9888492,14.966852513333333
marvin,12,62,86,-10,96,0,CSW21,60,RATED,117.6562622,-0.9609377033333334
STEEBot,14,143,62,9,53,0,NWL20,720,RATED,193.7395341,8.771007765
STEEBot,18,36,75,2,73,0,CSW21,900,RATED,622.7519629,4.620800618333334
HastyBot,11,256,78,9,69,0,NWL20,1500,RATED,700.4450161,13.325916398333334
vtr14AA,11,71,89,0,89,0,NWL20,1200,RATED,335.423806,14.409603233333334
hannahbanana,15,106,72,6,66,0,NWL20,720,RATED,243.8948779,7.9350853683333336
thraoph,15,141,69,2,67,0,CSW21,1200,RATED,518.9984181,11.350026365
Aghalya,15,63,81,-27,108,0,CSW21,900,RATED,291.80195,10.136634166666665
hulkbuster,15,73,63,0,63,0,CSW21,1200,RATED,177.9028618,17.034952303333334
sungoer,11,150,72,9,63,0,NWL20,2700,RATED,891.7985659,30.136690568333332
BetterBot,15,118,74,8,66,0,CSW21,1200,RATED,166.408489,17.226525183333333
Naqib123,14,89,84,6,78,0,CSW21,1200,CASUAL,446.903312,12.551611466666666
STEEBot,14,89,73,6,67,0,CSW21,900,RATED,331.9191251000001,9.468014581666665
gerald0506,14,199,76,-16,92,0,CSW21,900,RATED,907.2788401,-0.12131400166666709
BetterBot,14,125,83,4,79,0,CSW21,1200,CASUAL,243.0662558,15.948895736666666
STEEBot,13,165,78,16,62,0,CSW21,900,RATED,715.1931099999998,3.080114833333336
BetterBot,14,118,78,5,73,1,CSW21,1200,RATED,234.9252939,16.084578435
HastyBot,12,134,92,21,71,0,ECWL,900,CASUAL,274.2651129,10.428914784999998
Sopejohn,13,189,74,-32,106,0,CSW21,1200,CASUAL,353.53315,14.107780833333333
HastyBot,11,267,84,16,68,0,NWL20,600,RATED,288.8157561000001,5.186404064999999
Blue-DoubleM4-6,14,81,77,6,71,0,NWL20,900,RATED,510.73756789999993,6.487707201666668
kojin,17,46,39,4,35,0,CSW21,900,RATED,636.815649,4.38640585
Haz8886,11,122,74,20,54,0,CSW21,1200,RATED,420.9336672,12.98443888
wagyus,11,183,98,16,82,1,CSW21,1200,RATED,225.478301,16.242028316666666
HastyBot,11,159,95,20,75,1,CSW21,1200,RATED,1042.610941,2.6231509833333346
GNIK,13,139,92,5,87,1,CSW21,1200,RATED,395.107712,13.414871466666666
HastyBot,12,187,122,0,122,0,CSW21,1200,RATED,339.4453831,14.342576948333333
Vishy56789,12,149,79,7,72,0,NWL20,1200,RATED,413.3638532,13.110602446666666
dystopianist,13,106,88,8,80,1,NWL20,1500,CASUAL,373.2486811,18.779188648333335
HAYDEN,13,73,39,0,39,0,CSW21,3600,CASUAL,319.7129431,54.67145094833334
HastyBot,12,187,81,8,73,0,CSW21,3600,RATED,430.292829,52.82845285
HastyBot,12,160,88,11,77,1,CSW21,1200,RATED,964.238107,3.9293648833333332
HastyBot,11,250,107,14,93,0,CSW21,600,RATED,411.8144259,3.136426235
BetterBot,17,167,46,0,46,0,CSW21,900,CASUAL,291.1090651,10.148182248333335
TheGidfather,12,144,89,6,83,0,NWL20,1320,RATED,390.0317831,15.499470281666667
STEEBot,17,136,74,0,74,0,NWL20,720,RATED,190.9598329,8.817336118333333
ccm,12,103,58,-24,82,0,NWL20,1200,RATED,355.4220269,14.076299551666667
STEEBot,10,207,99,21,78,0,CSW21,1200,CASUAL,495.9368081,11.734386531666667
BetterBot,14,81,72,6,66,0,CSW21,900,RATED,625.8239701,4.569600498333333
STEEBot,13,181,81,5,76,1,CSW21,1200,RATED,458.956356,12.3507274
BetterBot,12,132,80,12,68,0,NWL20,1200,CASUAL,338.8742671,14.352095548333333
STEEBot,13,146,78,0,78,0,CSW21,1200,RATED,1269.08792,-1.1514653333333322
strataji,15,51,87,3,84,1,ECWL,2400,RATED,97.86448598,38.368925233666666
Kii,15,73,92,0,92,1,CSW21,900,RATED,588.8177791,5.186370348333332
STEEBot,15,82,74,2,72,0,CSW21,3600,RATED,802.4505141,46.625824765
adola,12,181,83,0,83,0,CSW21,1200,RATED,497.7615681,11.703973865
BetterBot,13,110,81,0,81,1,NWL20,300,CASUAL,241.6239619,0.9729339683333331
BB-8,14,68,74,5,69,1,ECWL,900,CASUAL,189.0345309,11.849424485000002
BetterBot,14,134,86,7,79,0,CSW21,660,RATED,617.1872900000002,0.7135451666666636
MasterYeri,13,120,76,5,71,1,CSW21,900,RATED,628.2565238,4.529057936666667
Vixie13,14,207,100,-14,114,0,CSW21,1200,RATED,663.9232367999998,8.934612720000002
Possibilites,13,138,72,4,68,0,CSW21,1200,RATED,529.5038192,11.174936346666668
STEEBot,15,128,78,8,70,0,CSW21,1200,RATED,540.4823140999998,10.99196143166667
Vixie13,12,100,101,-33,134,1,CSW21,1200,RATED,557.5184159,10.708026401666666
STEEBot,16,78,63,8,55,0,CSW21,1260,RATED,582.837693,11.286038450000001
Kii,13,86,85,6,79,0,CSW21,900,RATED,681.957309,3.63404485
pandorable,15,53,34,6,28,0,CSW21,300,RATED,118.8569119,3.019051468333333
HastyBot,12,201,86,13,73,1,CSW21,1200,RATED,515.3115292,11.411474513333333
STEEBot,12,249,92,11,81,1,CSW21,1200,RATED,697.588006,8.373533233333335
HastyBot,14,65,108,2,106,0,CSW21,1200,RATED,248.929585,15.851173583333333
HastyBot,15,82,64,0,64,0,ECWL,900,CASUAL,197.6180861,11.706365231666666
BetterBot,15,101,86,2,84,1,CSW21,2400,RATED,838.2168632,26.029718946666666
BetterBot,13,136,72,16,56,0,CSW21,900,RATED,970.8004282,-1.1800071366666676
marvin,16,62,66,-10,76,0,CSW21,60,RATED,120.4852118,-1.0080868633333333
Avinesh,14,90,39,6,33,0,CSW21,1200,CASUAL,289.7120290000001,15.171466183333333
thams,13,162,88,4,84,1,CSW21,900,RATED,208.948766,11.517520566666667
tiansa,10,246,76,22,54,0,CSW21,1200,RATED,225.8956449,16.235072585
BB-8,13,139,43,10,33,0,ECWL,900,CASUAL,168.03024409999998,12.199495931666666
HastyBot,12,199,83,9,74,0,CSW21,1200,RATED,239.2197659,16.013003901666668
blitztkr,17,157,85,-76,161,0,CSW21,900,RATED,307.75207,9.870798833333334
Zia,14,115,80,8,72,0,NWL20,1200,RATED,827.093729,6.215104516666666
pandorable,14,170,83,0,83,0,CSW21,300,RATED,219.0952301,1.3484128316666666
jodel,13,97,83,14,69,1,CSW21,1200,RATED,719.258343,8.01236095
